"subject"|"activityName"|"tBodyAcc-mean()-X"|"tBodyAcc-mean()-Y"|"tBodyAcc-mean()-Z"|"tBodyAcc-std()-X"|"tBodyAcc-std()-Y"|"tBodyAcc-std()-Z"|"tGravityAcc-mean()-X"|"tGravityAcc-mean()-Y"|"tGravityAcc-mean()-Z"|"tGravityAcc-std()-X"|"tGravityAcc-std()-Y"|"tGravityAcc-std()-Z"|"tBodyAccJerk-mean()-X"|"tBodyAccJerk-mean()-Y"|"tBodyAccJerk-mean()-Z"|"tBodyAccJerk-std()-X"|"tBodyAccJerk-std()-Y"|"tBodyAccJerk-std()-Z"|"tBodyGyro-mean()-X"|"tBodyGyro-mean()-Y"|"tBodyGyro-mean()-Z"|"tBodyGyro-std()-X"|"tBodyGyro-std()-Y"|"tBodyGyro-std()-Z"|"tBodyGyroJerk-mean()-X"|"tBodyGyroJerk-mean()-Y"|"tBodyGyroJerk-mean()-Z"|"tBodyGyroJerk-std()-X"|"tBodyGyroJerk-std()-Y"|"tBodyGyroJerk-std()-Z"|"tBodyAccMag-mean()"|"tBodyAccMag-std()"|"tGravityAccMag-mean()"|"tGravityAccMag-std()"|"tBodyAccJerkMag-mean()"|"tBodyAccJerkMag-std()"|"tBodyGyroMag-mean()"|"tBodyGyroMag-std()"|"tBodyGyroJerkMag-mean()"|"tBodyGyroJerkMag-std()"|"fBodyAcc-mean()-X"|"fBodyAcc-mean()-Y"|"fBodyAcc-mean()-Z"|"fBodyAcc-std()-X"|"fBodyAcc-std()-Y"|"fBodyAcc-std()-Z"|"fBodyAcc-meanFreq()-X"|"fBodyAcc-meanFreq()-Y"|"fBodyAcc-meanFreq()-Z"|"fBodyAccJerk-mean()-X"|"fBodyAccJerk-mean()-Y"|"fBodyAccJerk-mean()-Z"|"fBodyAccJerk-std()-X"|"fBodyAccJerk-std()-Y"|"fBodyAccJerk-std()-Z"|"fBodyAccJerk-meanFreq()-X"|"fBodyAccJerk-meanFreq()-Y"|"fBodyAccJerk-meanFreq()-Z"|"fBodyGyro-mean()-X"|"fBodyGyro-mean()-Y"|"fBodyGyro-mean()-Z"|"fBodyGyro-std()-X"|"fBodyGyro-std()-Y"|"fBodyGyro-std()-Z"|"fBodyGyro-meanFreq()-X"|"fBodyGyro-meanFreq()-Y"|"fBodyGyro-meanFreq()-Z"|"fBodyAccMag-mean()"|"fBodyAccMag-std()"|"fBodyAccMag-meanFreq()"|"fBodyBodyAccJerkMag-mean()"|"fBodyBodyAccJerkMag-std()"|"fBodyBodyAccJerkMag-meanFreq()"|"fBodyBodyGyroMag-mean()"|"fBodyBodyGyroMag-std()"|"fBodyBodyGyroMag-meanFreq()"|"fBodyBodyGyroJerkMag-mean()"|"fBodyBodyGyroJerkMag-std()"|"fBodyBodyGyroJerkMag-meanFreq()"
8|"LAYING"|0.261254282907407|-0.0212281733881481|-0.102245365611111|-0.94304121537037|-0.93489116|-0.932491454407407|-0.405930036111111|0.589922434814815|0.719831539259259|-0.918873192333333|-0.957990036481482|-0.94183626337037|0.0878326902592593|0.0233299159137037|-0.0169218791344444|-0.973253042222222|-0.976520952037037|-0.96608757462963|0.00535361206851852|-0.0891374138592593|0.13818830737037|-0.965204017592593|-0.952039385740741|-0.96758975462963|-0.106445008314815|-0.0389735198722222|-0.0694123150925926|-0.969924077407407|-0.974186451851852|-0.987601203703704|-0.935308633888889|-0.91325033|-0.935308633888889|-0.91325033|-0.97314748962963|-0.962954517222222|-0.924253348518518|-0.932470764444444|-0.978438191296296|-0.969029111666667|-0.953538563888889|-0.951816663703704|-0.944269514074074|-0.940125298333333|-0.931236756962963|-0.931146497518519|-0.307248374366667|0.00539754357407408|0.192435787087778|-0.973110596111111|-0.975877437407407|-0.962111136666667|-0.975959911481481|-0.979170881666667|-0.968699222962963|0.164984298959259|0.00667286421111111|0.120248739635185|-0.957903886111111|-0.957411160185185|-0.967461239074074|-0.967846360740741|-0.950316470925926|-0.970671966481481|-0.105590903972222|-0.199880205519074|0.213568382200185|-0.932279645518518|-0.917257979425926|0.0484988463518519|-0.961792852407407|-0.963791094259259|0.350822601333333|-0.944528950555556|-0.93678697|-0.0620563752462963|-0.968403945925926|-0.971793279814815|0.219371246142593
8|"SITTING"|0.267491472934783|-0.00672550621304348|-0.104461049130435|-0.979026152391304|-0.927331997021739|-0.939553030217391|0.832453878043478|0.240095117065217|0.263895185521739|-0.966757967173913|-0.937462301369565|-0.935475331521739|0.0786713761086957|-0.00657516306713044|-0.0106808920069565|-0.985188753695652|-0.980784606086957|-0.985285807173913|-0.0547396987173913|-0.0955089236521739|0.0716048809782609|-0.984524052826087|-0.97150069673913|-0.959623548478261|-0.0923150250434783|-0.0402673770652174|-0.0445732240217391|-0.993264647391304|-0.98887627673913|-0.985241405434783|-0.952139704347826|-0.929943615630435|-0.952139704347826|-0.929943615630435|-0.986061512173913|-0.980667377391304|-0.93268224326087|-0.953001632173913|-0.991807428043478|-0.986756670869565|-0.981142909782609|-0.94421971826087|-0.959436275869565|-0.978256730652174|-0.923829969347826|-0.933889846521739|-0.164187373097826|0.107278338519565|0.060048457826087|-0.984977270652174|-0.980221104565217|-0.982995311086956|-0.986913610652174|-0.983038783478261|-0.986185349347826|0.227828617|0.0527157003152174|0.00883768081521739|-0.982200309782609|-0.97658989|-0.961798676956522|-0.985339301521739|-0.96892443326087|-0.962632253913044|0.116741556823913|-0.261139449513043|-0.0430176558469565|-0.947981783478261|-0.93172124|0.121543001092174|-0.980932292391304|-0.97932021173913|0.306787560913043|-0.965806789347826|-0.953251156521739|-0.141126202673913|-0.987730604130435|-0.986147262608696|0.166638747782609
8|"STANDING"|0.279620986111111|-0.0148113067148148|-0.106114996837037|-0.988815418148148|-0.938479429074074|-0.926065255185185|0.957669921111111|-0.0904603488214815|-0.0979392024814815|-0.987690217222222|-0.958904114074074|-0.918293913703704|0.0753739045185185|0.00814951727462963|0.00322153267648148|-0.989198879814815|-0.976442140740741|-0.982610899259259|-0.0219671978203704|-0.0280117633814815|0.063688907|-0.972990379814815|-0.969421045555556|-0.974118322407407|-0.097757576|-0.0485190684259259|-0.0478483225666667|-0.981573085740741|-0.985508765185185|-0.989270900740741|-0.953762884074074|-0.937187185222222|-0.953762884074074|-0.937187185222222|-0.984920797777778|-0.979932239074074|-0.952848496851852|-0.95322478962963|-0.987580587777778|-0.982460332222222|-0.988219862222222|-0.9500491|-0.950362935555556|-0.98918374962963|-0.936231722777778|-0.919744963888889|0.0231155666555556|0.0771842726148148|0.121181473814815|-0.989029238518519|-0.976177675|-0.979477193333333|-0.990414086851852|-0.97858173|-0.984465744444444|0.267296230824074|-0.0598195579537037|0.0692831244296296|-0.969677435925926|-0.972595487037037|-0.975512276666667|-0.974200997592593|-0.968055495925926|-0.975976456111111|-0.154243187048148|-0.197392513112963|0.0222011082111111|-0.953746070740741|-0.938628186322222|0.110646845581481|-0.979745872037037|-0.979135440925926|0.308060633885185|-0.964564224074074|-0.954119826296296|-0.108780315687387|-0.983709233333333|-0.981832336296296|0.179173689962963
8|"WALKING"|0.27468631|-0.0186628865310417|-0.107252090833333|-0.173605736002083|0.380782052708333|-0.1420885318125|0.913586347916667|-0.217102194583333|-0.186267836962021|-0.974752050208333|-0.956781505625|-0.956640104791667|0.0703393490833333|-0.00603947514583333|-0.000673798876875|-0.2586886278125|0.233987544458333|-0.383200596479167|0.0235088228254167|-0.095791790535|0.0509657915395833|-0.1992097184375|-0.2119972775|-0.0754447842395833|-0.135886431360417|-0.0314880905541667|-0.0522683965333333|-0.2460827504375|-0.428055700208333|-0.388446971666667|0.0516786278104167|-0.1804072826|0.0516786278104167|-0.1804072826|-0.0668322430433333|-0.184571053979167|-0.00310243820125|-0.238746703958333|-0.339129269583333|-0.502957255416667|-0.247389011875|0.316982393333333|-0.238634594791667|-0.148386858858333|0.32484493125|-0.158437341970833|-0.380892405770833|0.00356163764166667|0.111947205354167|-0.311198711041667|0.0796832872416667|-0.361563262083333|-0.271448185291667|0.315883536479167|-0.4044825094375|-0.345898115416667|-0.4192779011875|-0.2474853992125|-0.102063053808333|-0.259729692333333|-0.132902199479167|-0.234252005895833|-0.1908057215|-0.1429742348125|-0.176032065666667|-0.102881607560417|-0.218800753760417|-0.09521728274375|-0.360818978541667|0.204080887916667|-0.123834409766667|-0.276436130125|0.176189876266667|-0.301241848645833|-0.327459577895833|0.0890005737952083|-0.473026230833333|-0.581240190833333|0.294590006666667
8|"WALKING_DOWNSTAIRS"|0.283484089210526|-0.0211058674973684|-0.107598135394737|0.0241393473736842|0.343826273105263|0.1337170395|0.914023498421053|-0.187610243421053|-0.141817934963684|-0.945766561578947|-0.941580934473684|-0.897190012631579|0.118938088342105|-0.0380193846210526|-0.0394356157631579|0.250143724521053|0.288140718789474|-0.0135136269|-0.121189625973684|-0.0500760173342105|0.114143855152368|-0.258430885531579|0.0243131207736842|-0.129565242710526|-0.0349283489710526|-0.0534969692794737|-0.0867903297078947|-0.267887897328947|-0.0704526510842105|-0.1896044435|0.176599311818421|0.131337867236842|0.176599311818421|0.131337867236842|0.262628490268421|0.2534082561|0.0993429744078947|-0.0466291872078947|-0.126189142894737|-0.157484866842105|0.136590199860526|0.388412779763158|0.159589756534211|-0.0260463260078947|0.232184078052632|0.0214914840105263|-0.200757851|0.0511555478315789|0.223078489563158|0.214841402815789|0.220639687868421|0.0586096890447368|0.172658982065789|0.273943791773684|-0.0846674186842105|-0.170997897197368|-0.337650965236842|-0.180391338523684|-0.130740445236842|0.116090879026316|0.0277498065176316|-0.302735102631579|-0.0461356322868421|-0.268253406210526|-0.177172958760526|0.0716794237631579|-0.00513040190789474|0.301626757315789|-0.156141093578947|0.229144569581579|0.331528459921053|0.134734731236842|0.181422535965789|-0.00036272967368421|-0.255590314210526|0.267675982868421|-0.125179586744737|-0.26298447|0.242843618736842
8|"WALKING_UPSTAIRS"|0.258880152048781|-0.0282415136341463|-0.11512211995122|-0.171712174634146|0.348768733170732|0.121187278790244|0.860368718780488|-0.291341491707317|-0.192306960631707|-0.926673287804878|-0.931032068536585|-0.876168930487805|0.0813816809395122|0.014120592097561|-0.0674583919268293|-0.186618895268293|-0.0123501104926829|-0.447518179097561|0.19270447595122|-0.204205356087805|-0.0724546025804878|-0.367428367219512|-0.0666980861414634|0.337526477436585|-0.15544567414878|-0.027919577097561|-0.0534090382439024|-0.40507069195122|-0.424675673414634|-0.430366658780488|0.121026629195122|-0.227200254219512|0.121026629195122|-0.227200254219512|-0.141494613465854|-0.228296364146341|0.166447991|-0.109327923829268|-0.400664014146341|-0.493975031707317|-0.166411065387805|0.263431399878049|-0.0729496941121951|-0.175284990170732|0.30540146|0.133766193578049|-0.290117827804878|-0.100254405917073|-0.191852656439024|-0.200277249165854|-0.0257952590634146|-0.386655803658537|-0.24733661795122|-0.0700821464439024|-0.508248316829268|-0.115989564712683|-0.344029932341463|-0.368783012195122|-0.240260761682927|-0.113162144460976|0.16597418695122|-0.409955580780488|-0.0478802512585366|0.263202878429268|-0.221044979219512|-0.184403755490244|-0.296234666504878|-0.13026451905122|-0.409282851707317|0.207071289558293|-0.131850567460976|-0.379266499780488|0.27454925895122|-0.229610952609756|-0.183325647134146|-0.128115003341463|-0.46327057804878|-0.575733290731707|0.251663318243902
9|"LAYING"|0.282392733589744|-0.0304657688735897|-0.101496037861538|-0.190798855641026|-0.270110713851282|-0.232734561476923|0.930861018461538|-0.0583745067794872|-0.160835195297179|-0.959595846153846|-0.919434243333333|-0.882362463333333|0.0896096308205128|0.00563606661794872|0.0103014854538462|-0.23646731525641|-0.480556710179487|-0.543263837692308|-0.133728029397436|-0.0587784371215385|0.132675804282051|-0.436503937435897|-0.455927380512821|-0.234476578407179|-0.0826558437035897|-0.0290569073025641|-0.0513973647538462|-0.619796066153846|-0.629098418205128|-0.590808988974359|-0.155035696871795|-0.16500077225641|-0.155035696871795|-0.16500077225641|-0.361314595733333|-0.268305075692308|-0.202817815810256|-0.425001818717949|-0.619414415128205|-0.645513718974359|-0.213113834307692|-0.329157374923077|-0.31593900091359|-0.186090765923077|-0.288684602333333|-0.248716270282051|-0.343439881153846|-0.153210539512821|-0.100756682107692|-0.302443587487179|-0.499903871538462|-0.493287487641026|-0.237950294871795|-0.496109625230769|-0.59268718974359|-0.407024148179487|-0.414792405359231|-0.362723694153846|-0.397216827897436|-0.483252736897436|-0.343076638833333|-0.454611881794872|-0.44631706974359|-0.277406097328205|-0.296905223076923|-0.212801815076923|-0.332597578478462|-0.172595187794872|-0.292544410179487|-0.0320911068641026|-0.274474867205128|-0.269138752769231|-0.0121906061307692|-0.494517500769231|-0.479739362564103|-0.146242048435897|-0.646192775897436|-0.670491255384615|0.120472179448718
9|"SITTING"|0.274471660227273|-0.01413923307275|-0.110468228954545|-0.178621366522727|-0.289555857909091|-0.218302018886364|0.909419923636364|-0.0204148074227273|-0.19713535425|-0.949204861363636|-0.907067135681818|-0.874780084545455|0.125762907595455|-0.0288955878636364|-0.0288222173531818|-0.245703480954545|-0.516122119272727|-0.611569838409091|-0.126624651340909|-0.0494110943022727|0.134154024234091|-0.332760393863636|-0.374168180909091|-0.224057360545455|-0.0703718304977273|-0.0541510527272727|-0.0482753729340909|-0.620723835909091|-0.646745673409091|-0.596419144545455|-0.137803399288636|-0.215683353060455|-0.137803399288636|-0.215683353060455|-0.377909040454545|-0.338836707927273|-0.103522996402273|-0.398061255227273|-0.621955284318182|-0.681879836818182|-0.215251282584091|-0.343020506727273|-0.355026726409091|-0.166100822875|-0.310192903409091|-0.209235842790909|-0.401756979734091|-0.124187356984091|-0.210243260068182|-0.32048122025|-0.528927529909091|-0.579425314090909|-0.237992851909091|-0.536805003772727|-0.642036099772727|-0.438335342818182|-0.442251429681818|-0.540646875|-0.288352596477273|-0.44528343|-0.330042625522727|-0.354310611681818|-0.340965559522727|-0.265464697977273|-0.226486386040909|-0.319892077772727|-0.388783700522727|-0.211730436681818|-0.341707098772727|-0.0235882579136364|-0.325269918327273|-0.362515957840909|-0.0146615124477273|-0.481492777045455|-0.44798031625|-0.155136484525|-0.667344546590909|-0.725871029545455|0.142595492031818
9|"STANDING"|0.2807106775|-0.0193158370161786|-0.110037083714286|-0.173328473928571|-0.254259414714286|-0.0348143230832143|0.887424160178571|-0.0259794994721429|-0.0705695561817857|-0.974788136785714|-0.96514331625|-0.948482215714286|0.0449283952946429|0.0282634697678571|0.0209778620535714|-0.198321449726786|-0.326396115535714|-0.383260185107143|-0.0785220319285714|-0.0640195451839286|0.107862506564286|-0.492516684821429|-0.46653906075|-0.301101685858214|-0.0914058397339286|-0.0431957201785714|-0.0554453463032143|-0.553446353571429|-0.546910685892857|-0.458175213571429|-0.0784224850357143|-0.25549966125|-0.0784224850357143|-0.25549966125|-0.225235925089286|-0.256545195892857|-0.310850997010714|-0.479839589821429|-0.52356589375|-0.581006657678571|-0.236406483357143|-0.286632520178571|-0.202458065196429|-0.15126791225|-0.286155651232143|-0.0247575985264286|-0.356389105982143|0.0155969355446429|0.0359723570267857|-0.289064231698214|-0.389778104464286|-0.359748386160714|-0.178911732310714|-0.305129234964286|-0.406464884464286|-0.3768150225|-0.306754596464286|-0.343791522625|-0.413701534285714|-0.439203449107143|-0.275197225744643|-0.51997179125|-0.488666912321429|-0.374757190571429|-0.183427262178571|-0.00532968382625|-0.128889700732143|-0.221417893214286|-0.39388364725|0.101533106001786|-0.263203203419643|-0.254844566535714|0.119248774142857|-0.501187409821429|-0.556812647678571|0.0939483534696429|-0.587155897142857|-0.602320066071429|0.193163136501786
9|"WALKING"|0.250598280145833|-0.0273826318083333|-0.0692067303541667|-0.957466169583333|-0.888370519583333|-0.83553238925|0.922121504375|-0.062802910488125|0.0860525087083333|-0.960440719583333|-0.952339891666667|-0.874546040645833|0.0749779902854167|0.0116914651083333|-0.0107548899352083|-0.964023592708333|-0.962338800833333|-0.963665543333333|-0.02760497283125|-0.073104247715|0.0889017723125|-0.939392447708333|-0.928802516458333|-0.923874711666667|-0.0983966034791667|-0.0421679771416667|-0.0553825603479167|-0.951184245416667|-0.971417544166667|-0.964867350625|-0.895897570625|-0.866214487083333|-0.895897570625|-0.866214487083333|-0.96624303|-0.953535936041667|-0.913146152708333|-0.898941361875|-0.9691677725|-0.960479997291667|-0.958537827291667|-0.923463484375|-0.898703035416667|-0.957677558541667|-0.8808867056875|-0.820462388358333|-0.105364043533333|-0.0575784652083333|-0.0138390928277083|-0.964603773333333|-0.962848881041667|-0.959773316875|-0.966679226458333|-0.964605965|-0.966138133333333|-0.00498796952083333|-0.1729050341875|-0.168720456666667|-0.929760247291667|-0.945399250625|-0.934244583125|-0.942829564583333|-0.92207526|-0.928478629166667|-0.1940673790625|-0.292444489533333|-0.165208010470833|-0.902664636041667|-0.870601605416667|0.00606538830833333|-0.954795203333333|-0.950954158125|0.148038350833333|-0.92688845875|-0.900111530208333|-0.172157763729167|-0.963490524375|-0.9593523275|0.0358707936666667
9|"WALKING_DOWNSTAIRS"|0.275177185098039|-0.0165416801627451|-0.107290057117647|-0.974246583333333|-0.933891125882353|-0.925179852352941|0.656109930784314|-0.0913344349743137|0.224715801219608|-0.980516321176471|-0.974125938039216|-0.959292896078431|0.0775740071960784|0.00723338341176471|0.000256056726078431|-0.972879920980392|-0.966424223921569|-0.96745728627451|-0.0417295033288235|-0.0439123958431373|0.0850818057752941|-0.948099068431373|-0.939637718039216|-0.955704191176471|-0.0919933653333333|-0.0435259136196078|-0.0528217863529412|-0.956975840588235|-0.977162413921569|-0.978762169411765|-0.949479495882353|-0.940688484509804|-0.949479495882353|-0.940688484509804|-0.970676783137255|-0.963997328627451|-0.915701237058824|-0.918948101372549|-0.974774983921569|-0.96863927|-0.972314482941177|-0.943847525098039|-0.93947413627451|-0.975110210392157|-0.932490953137255|-0.922813349215686|-0.172971569660784|-0.0987817740568627|-0.0793529726921569|-0.973950145686274|-0.966788624313725|-0.963639706078431|-0.974219568823529|-0.968516633921569|-0.969923360196078|-0.039888077254902|-0.225975591107843|-0.234606781260784|-0.939648769803922|-0.950538085294118|-0.957617979607843|-0.951386149607843|-0.934527400784314|-0.959146608627451|-0.14947686312549|-0.381583070666667|-0.17458251662549|-0.947263583921569|-0.945482801176471|-0.0569640522352941|-0.964290895882353|-0.96269988627451|0.0947474106966667|-0.938186870784314|-0.921021239803922|-0.188785992852941|-0.970400359411765|-0.968324317843137|-0.0114609941686274
9|"WALKING_UPSTAIRS"|0.259555298|-0.019653333332|-0.10761203482|-0.787544858|-0.76144357298|-0.756778510726|-0.2106746178|-0.023203368746|0.66722498286|-0.9249021876|-0.9674504874|-0.9640006402|0.10194771238|0.0098558265018|-0.002035986286|-0.7904539682|-0.8064181988|-0.8533701326|-0.031212157844|-0.14441180817|0.113897360922|-0.8425670768|-0.804573759|-0.8052982128|-0.09687155864|-0.025296176322|-0.0558840729|-0.8486645352|-0.8524181106|-0.8657726134|-0.75129801835892|-0.78977061516|-0.75129801835892|-0.78977061516|-0.79613028776|-0.8135893022|-0.76107593324|-0.8004962632|-0.853233146|-0.8640236316|-0.8041461418|-0.78626391|-0.80397864138|-0.7817330366|-0.76434255556|-0.751418028274|-0.3800060323628|-0.138952636378|0.14224428716|-0.8180021514|-0.8282636542|-0.8470163116|-0.7823104904398|-0.79641197766|-0.858103073|-0.0917342414|-0.252812187838|-0.127072874252|-0.807675433|-0.8015773528|-0.78913614724|-0.8540845314|-0.8091964046|-0.8287565642|-0.21093359476112|-0.2640502037794|-0.04725680728|-0.78465196482|-0.826664754394|-0.036284089502|-0.813660217|-0.8136893564|0.21664562368|-0.8194407224|-0.8233232518|-0.12365302076|-0.8664225352|-0.8704494478|0.075851118682
10|"LAYING"|0.276683195609756|-0.0139738235853659|-0.112408480658537|-0.886766500487805|-0.776456443960976|-0.841729103658537|0.935944227317073|-0.0522940593658537|0.0668680759926829|-0.982617954146341|-0.944796082926829|-0.936397345853659|0.0813901422195122|0.0196104532885366|-0.0041940185402439|-0.882250719756098|-0.847051376097561|-0.94033439097561|-0.0529840026014634|-0.0789773772195122|0.0832373794634146|-0.844972255121951|-0.842799081560976|-0.853770914146341|-0.134229386634146|-0.0232932917195122|-0.0548139953356098|-0.885727429512195|-0.936563564634146|-0.903623662439024|-0.836414825902439|-0.83705327|-0.836414825902439|-0.83705327|-0.888045882195122|-0.870883422195122|-0.798697752409756|-0.80101750924|-0.918414489512195|-0.925020266585366|-0.87347041097561|-0.793697533634146|-0.88388115|-0.893446374390244|-0.781566667561463|-0.832670845121951|0.104696705190244|-0.0205076410414634|-0.0205833018782927|-0.881250626829268|-0.852643511463415|-0.930434737804878|-0.89448690902439|-0.851784669756098|-0.949412034146341|0.197587382902439|-0.22486424397561|-0.0341244256219512|-0.82806820195122|-0.877642364878049|-0.853095165365854|-0.851177555121951|-0.826709879560976|-0.867555284390244|-0.28717189941122|-0.23981562704878|-0.142449173326829|-0.840153880243902|-0.860936748780488|0.0254458608756098|-0.863418879512195|-0.881390642195122|0.14872400390122|-0.842588516829268|-0.80872894302439|-0.257894753339024|-0.922681311951219|-0.933950681219512|-0.0038534042902439
10|"SITTING"|0.263467995531915|-0.0179919588340426|-0.107852415153191|-0.0615739368510638|0.0289131763361702|-0.106089631921277|0.936041484255319|-0.0864802163829787|0.0186375165527021|-0.956880899361702|-0.940489624893617|-0.876548329361702|0.0706385868829787|0.0141804428851064|-0.0570298348446809|-0.0882593029148936|-0.138233174429149|-0.522494025255319|0.062142856906383|-0.137250423453191|0.0823686797212766|-0.312723709525532|-0.0342547708765957|-0.210516137778723|-0.122665549676596|-0.0518102155074468|-0.0514518234893617|-0.406891708085106|-0.547100990212766|-0.39724417187234|0.0366593167987234|-0.124556211299489|0.0366593167987234|-0.124556211299489|-0.180036075017021|-0.131788317229787|0.0326285032|-0.15746047144|-0.472060268297872|-0.563548446595745|-0.0652614866808511|-0.000777324521276596|-0.264967741451064|-0.0621121973829787|-0.0214930710659574|-0.101128974561702|-0.289919445276596|0.00813033724255319|-0.103513659680851|-0.105331535429787|-0.168032437787234|-0.46277034412766|-0.154563745245532|-0.165007343480851|-0.583307216808511|-0.209775383106383|-0.384429253617021|-0.196019754595745|-0.214711124317021|-0.22420945587234|-0.143834960529787|-0.347949467659574|0.0490568134255319|-0.306960201089362|-0.196864416042553|-0.285598352385106|-0.0950181473340426|-0.0724214280425532|-0.292495689574468|0.124513636325532|-0.0683846505531915|-0.2279001417|0.173711831353191|-0.263364865744681|-0.235484976191489|-0.0855512087446808|-0.555804095744681|-0.606626561914894|0.153223380823404
10|"STANDING"|0.288514847964912|-0.0184933795105263|-0.113748618936842|0.0367329385438597|0.0145887431929825|-0.247127078320175|0.945842213684211|-0.0748837141578947|0.0476892559280702|-0.955505764210526|-0.948986905964912|-0.914393143859649|0.0889931285789474|0.0130184768596491|-0.00835056525263158|0.0383889842947368|0.0108499934873684|-0.440429435964912|-0.0581058864817544|-0.0828331841736842|0.0853774111964912|-0.330370142649123|-0.263164315473684|-0.159712894649123|-0.0998434319491228|-0.0470037798947368|-0.0746754516631579|-0.390096280175439|-0.510360869824561|-0.307250448192982|0.0662052235631579|-0.0264018461929825|0.0662052235631579|-0.0264018461929825|-0.0540231336134912|0.0297425954|-0.0743948203017544|-0.309881703175439|-0.437192448421053|-0.513023570526316|0.0252153157894737|0.0599389094561403|-0.27602375677193|0.0391966486561404|-0.0774243991|-0.294679706403509|-0.303450654403509|0.153314808266667|0.16607749905614|-0.00944043130877193|-0.0174797401017544|-0.378039175654386|-0.00480675440701755|-0.0300536190438596|-0.502433703859649|-0.255930467912281|-0.215168863017544|-0.0550425741736842|-0.226200087807193|-0.315112090157895|-0.0828471943192983|-0.367698153912281|-0.242167731|-0.264057965596491|-0.175995824421053|-0.086837044922807|-0.0873293143333333|0.0493236879122807|-0.225426678861403|0.159590848868421|0.0555333203508772|-0.0161227868661404|0.0699739152764912|-0.355159809842105|-0.401518407701754|0.0390609063418772|-0.51026915877193|-0.552208498245614|0.115188695038596
10|"WALKING"|0.272876605454545|-0.0145611985783636|-0.102921598236364|-0.981110605090909|-0.930096105236364|-0.971981665818182|0.79105044|-0.117423324363636|0.166755957109091|-0.973506388181818|-0.950917506727273|-0.975525770909091|0.0757344976545455|0.00373836489818182|0.000238438064|-0.985843706727273|-0.975845344363636|-0.986648313090909|-0.0401851215090909|-0.0718558859272727|0.0852839365636364|-0.983192063090909|-0.978644733454546|-0.959527899272727|-0.0944726988545455|-0.0405917615763636|-0.04830843668|-0.988043074181818|-0.988784331818182|-0.987023223454545|-0.963911030181818|-0.948771853818182|-0.963911030181818|-0.948771853818182|-0.985710348|-0.980748692545454|-0.942648107272727|-0.955165399454545|-0.990426328|-0.986877727818182|-0.982928947454546|-0.947661620363636|-0.977094718363636|-0.980582519090909|-0.926247099218182|-0.970735794727273|-0.0829520862009091|0.000317830092727274|0.225539684470409|-0.986313922909091|-0.976699639090909|-0.984366856545455|-0.986667988|-0.976684632181818|-0.987560594363636|0.180575461|-0.0797822808143636|0.0962055910763636|-0.980087912545455|-0.980576127090909|-0.962968103272727|-0.984278327272727|-0.977807589636364|-0.962137578363636|0.1562757524|0.0396966840545455|-0.0839110753145455|-0.962161005818182|-0.950159148|0.208243928109091|-0.981894112|-0.978342911090909|0.298019010290909|-0.967540131636364|-0.955221868363636|-0.0103125896|-0.987835792545455|-0.986377643818182|0.318812004418182
10|"WALKING_DOWNSTAIRS"|0.28220670673913|-0.0170117326956522|-0.109629637282609|-0.97468264173913|-0.972386193478261|-0.98111571826087|-0.185084640869565|-0.177216098913043|0.294734147173913|-0.96752523173913|-0.993044502826087|-0.986393231521739|0.0694725729782609|0.00985932429130435|0.000785995385217391|-0.978972887608696|-0.968621448043478|-0.986055613478261|-0.0188538683782609|-0.0891460491769565|0.100942115521739|-0.984546943913043|-0.956517388695652|-0.975112725652174|-0.100712414673913|-0.0352316364217391|-0.0592235353695652|-0.983674542391304|-0.966287655652174|-0.986824328913044|-0.975868715869565|-0.967487786304348|-0.975868715869565|-0.967487786304348|-0.980327597608696|-0.975678040434783|-0.957544826304348|-0.950512039130435|-0.975229402826087|-0.968445727826087|-0.974827995869565|-0.968742780652174|-0.98237722673913|-0.97463706826087|-0.975345743043478|-0.981233133478261|-0.15202947481087|0.309383591695652|0.296683589436957|-0.980384508695652|-0.969541736086956|-0.983896615869565|-0.979281956086957|-0.969895257173913|-0.986771793913043|0.0151463025445652|0.0847785989304348|0.149216674232609|-0.98024073826087|-0.956879498695652|-0.974567277608696|-0.985965707826087|-0.956674002391304|-0.977481884347826|0.115710052263043|0.0743275094478261|0.0525373543826087|-0.970080166304348|-0.970712249130435|0.31433163576087|-0.976764224347826|-0.973355723043478|0.272140191521739|-0.956414846956522|-0.955511224130435|0.259024770813043|-0.969187971956522|-0.969592271086957|0.26289744165
